park_id,name,area_m2,greenspace_type,mean_woody,mean_grass,total_veg_idx,woody_ratio,grass_ratio,structure_cat,condition,clase,comuna,temp_am_c,temp_af_c,temp_pm_c,area_ha,stgohot_decile_mean,woody_decile,temp_decile,length_decile,priority_score,sampling_priority
547,Plaza Santa Mercedes,7382.24489975,Lawn Park,0.09044630080461502,0.034549303352832794,0.12499560415744781,0.7230174186678655,0.2761831927311239,High Woody Cover,Good condition,PLAZA,SAN BERNARDO,17.720809936523438,30.987646102905273,27.799997329711914,0.74,6,8,2,NA,5,P3 — Forest + Cool
30,PLAZA DE LAS VOLUNTADES,7245.88174544,Lawn Park,0.07174355536699295,0.028318528085947037,0.10006208345293999,0.716274591080175,0.28272702713150105,High Woody Cover,Poor condition,PARQUE,CERRO NAVIA,18.95920753479004,32.20000076293945,29.99690818786621,0.72,7,7,2,NA,4.5,P5 — Intermediate
66,PLAZA HUELEN,6993.67187379,Lawn Park,0.09408349543809891,0.036074794828891754,0.13015829026699066,0.7222841267550479,0.27694816778992865,High Woody Cover,Good condition,PLAZA,CERRILLOS,17.6878604888916,30.90478515625,28.190509796142578,0.7,6,8,1,NA,4.5,P3 — Forest + Cool
93,PLAZA LO GALLO,9637.2073694,Lawn Park,0.08097834885120392,0.03248082101345062,0.11345916986465454,0.7130938782637979,0.286025523541277,High Woody Cover,Poor condition,PARQUE,VITACURA,17.986257553100586,31.509531021118164,29.546838760375977,0.96,7,6,3,NA,4.5,P5 — Intermediate
99,PLAZA ARTES GRAFICAS,9027.50547221,Lawn Park,0.07293333858251572,0.029866676777601242,0.10280001536011696,0.7087786948065312,0.2902494880401862,High Woody Cover,Good condition,PLAZA,SAN MIGUEL,19.410995483398438,31.65376853942871,28.682544708251953,0.9,7,6,3,NA,4.5,P5 — Intermediate
317,PLAZA JOSÉ SANTOS OSSA,6950.79875249,Lawn Park,0.06800392270088196,0.028195714578032494,0.09619963727891445,0.7061700814502646,0.2927914930392595,High Woody Cover,Good condition,PLAZA,RECOLETA,18.30872917175293,32.655555725097656,30.301664352416992,0.7,7,5,4,NA,4.5,P5 — Intermediate
367,PLAZA GENERAL VELASQUEZ,5180.69270226,Lawn Park,0.06934614479541779,0.028802238404750824,0.09814838320016861,0.7058247936165404,0.2931573779292624,High Woody Cover,Poor condition,PLAZA,RENCA,18.983642578125,32.49635314941406,30.200000762939453,0.52,7,5,4,NA,4.5,P5 — Intermediate
386,Plaza Perú,8488.86099484,Lawn Park,0.0753195509314537,0.031782738864421844,0.10710228979587555,0.7025927438198387,0.29647444028424697,High Woody Cover,Good condition,PLAZA,LAS CONDES,19.15513038635254,31.589731216430664,29.327648162841797,0.85,7,4,5,NA,4.5,P5 — Intermediate
390,Plaza La Concordia,7990.47409628,Lawn Park,0.07230997085571289,0.0301531869918108,0.10246315784752369,0.7050287098532307,0.2939962811659745,High Woody Cover,Good condition,PLAZA,LAS CONDES,19.047460556030273,32.0368766784668,29.734506607055664,0.8,7,4,5,NA,4.5,P5 — Intermediate
447,Plaza Manuel Rodriguez,5331.80708348,Lawn Park,0.07705860584974289,0.034352388232946396,0.11141099408268929,0.6910404349243021,0.3080627925123948,High Woody Cover,Good condition,PLAZA,LA CISTERNA,19.100425720214844,31.057687759399414,28.700000762939453,0.53,7,2,7,NA,4.5,P5 — Intermediate
464,Plaza Doctor Diego Whittaker,6355.8955715,Lawn Park,0.06726731359958649,0.030892929062247276,0.09816024266183376,0.6845832228512748,0.3143990715407291,High Woody Cover,Good condition,PLAZA,LA CISTERNA,19.200000762939453,31.15349578857422,28.737201690673828,0.64,7,1,8,NA,4.5,P2 — Grass + Hot
