park_id,name,greenspace_type,comuna,area_ha,area_m2,mean_woody,mean_grass,woody_ratio,grass_ratio,structure_cat,temp_am_c,temp_af_c,temp_pm_c,stgohot_decile_mean,condition,clase,woody_decile,temp_decile,priority_score,sampling_priority
477,Plaza Torreblanca,Lawn Park,NA,0.63,6270.20814256,0.07642225921154022,0.028536049649119377,0.7274270834960822,0.27162106413655646,High Woody Cover,18.603391647338867,31.457855224609375,28.87540626525879,7,NA,NA,8,8,8,P1 — Forest + Hot
481,Plaza Pegaso,Lawn Park,LO ESPEJO,0.61,6132.25169216,0.07186881452798843,0.025659509003162384,0.7361471745958728,0.2628285324901135,High Woody Cover,18.694259643554688,31.681907653808594,28.700000762939453,7,Good condition,PLAZA,8,8,8,P1 — Forest + Hot
510,Plaza Lillo,Lawn Park,NUNOA,0.61,6070.26459027,0.0802336111664772,0.030316399410367012,0.7251116447996773,0.27398460472186653,High Woody Cover,19.058855056762695,32.08848571777344,29.600000381469727,7,Good condition,PLAZA,7,9,8,P5 — Intermediate
518,Plaza Batallón Chacabuco,Lawn Park,LA PINTANA,0.63,6277.77639622,0.079979807138443,0.03114033304154873,0.7191126266250759,0.2799882556446446,High Woody Cover,18.600679397583008,31.200000762939453,28.50074005126953,7,Good condition,PLAZA,7,9,8,P5 — Intermediate
387,Plaza El Golf,Lawn Park,LAS CONDES,0.77,7706.86395693,0.09595662355422974,0.029744034633040428,0.7627672616099209,0.236437829989432,High Woody Cover,19.122766494750977,31.34459686279297,29.244314193725586,7,Good condition,PLAZA,9,6,7.5,P5 — Intermediate
446,Plaza Pedro Lira,Lawn Park,NA,0.73,7255.61123538,0.09276846796274185,0.03436934947967529,0.7290950900248288,0.2701189801155582,High Woody Cover,19.39021873474121,31.64527702331543,29.649314880371094,7,NA,NA,8,7,7.5,P5 — Intermediate
451,Plaza Mozart,Lawn Park,SAN JOAQUIN,0.62,6167.09942369,0.08363603800535202,0.030714699998497963,0.7307601459287978,0.268366115712288,High Woody Cover,19.3658447265625,32.17217254638672,29.899999618530273,7,Poor condition,BANDEJON,8,7,7.5,P5 — Intermediate
470,Plaza El Pinar,Lawn Park,SAN JOAQUIN,0.58,5765.67625051,0.0670856460928917,0.02529761753976345,0.7253814739860052,0.2735372492935149,High Woody Cover,19.608430862426758,31.59830093383789,29.200000762939453,7,Good condition,PLAZA,7,8,7.5,P5 — Intermediate
488,Plaza Guillermo Franke,Lawn Park,NUNOA,0.66,6602.40037398,0.07580012083053589,0.029120609164237976,0.7217634159875667,0.2772843910501013,High Woody Cover,19.581018447875977,31.799999237060547,29.339393615722656,7,Good condition,PLAZA,7,8,7.5,P5 — Intermediate
496,Plaza San Nestor,Lawn Park,LA PINTANA,0.51,5056.3753473,0.07801643013954163,0.030155012384057045,0.7205633204945735,0.27851307492725524,High Woody Cover,19.515636444091797,31.299999237060547,29.083627700805664,7,Poor condition,PLAZA,7,8,7.5,P5 — Intermediate
501,Plaza Polux,Lawn Park,LO ESPEJO,0.65,6517.58231096,0.08987246453762054,0.03539910539984703,0.7168488404703462,0.28235353052931605,High Woody Cover,18.4962215423584,31.748981475830078,28.50554847717285,7,Good condition,PLAZA,6,9,7.5,P5 — Intermediate
505,Plaza Astaburuaga,Lawn Park,NA,0.58,5767.92602654,0.06918340176343918,0.027689041569828987,0.7134336249080006,0.28553515429810516,High Woody Cover,19.112409591674805,31.358678817749023,28.502485275268555,7,NA,NA,6,9,7.5,P5 — Intermediate
522,Plaza Zañartu,Lawn Park,NUNOA,0.66,6604.43456212,0.06799562275409698,0.027152270078659058,0.7138805986342311,0.2850695093731387,High Woody Cover,19.700698852539062,31.833703994750977,29.6627254486084,7,Good condition,PLAZA,6,9,7.5,P5 — Intermediate
123,PLAZA JUAN PABLO II,Lawn Park,NA,0.94,9413.78633207,0.4271952211856842,0.06527699530124664,0.8672742937725534,0.1325226903108909,High Woody Cover,18.141544342041016,31.674341201782227,28.89687156677246,7,NA,NA,10,4,7,P5 — Intermediate
385,Plaza Juan Pablo II,Lawn Park,LAS CONDES,0.56,5598.26732382,0.08558281511068344,0.031107135117053986,0.7327926327890296,0.26635112915448517,High Woody Cover,20.415781021118164,32.93288040161133,29.932178497314453,7,Good condition,PLAZA,8,6,7,P5 — Intermediate
409,Plaza Capitán Prat,Lawn Park,SANTIAGO,0.87,8672.79338554,0.06929797679185867,0.02589772827923298,0.7271888774017844,0.2717617573626533,High Woody Cover,20.378767013549805,31.56244468688965,29.18616485595703,7,Good condition,PARQUE,8,6,7,P5 — Intermediate
438,Plaza Luis Beltrán,Lawn Park,PUDAHUEL,0.7,6981.61442752,0.07226472347974777,0.028041869401931763,0.7197209008466753,0.2792831486173092,High Woody Cover,18.837709426879883,31.80421257019043,29.042390823364258,7,Poor condition,PLAZA,7,7,7,P5 — Intermediate
440,Plaza Isla Trelat,Lawn Park,PUDAHUEL,0.59,5903.79993139,0.0731879249215126,0.02810019813477993,0.7218589585772027,0.27715473260293205,High Woody Cover,18.147254943847656,31.666719436645508,28.600000381469727,7,Poor condition,PLAZA,7,7,7,P5 — Intermediate
441,Plaza Lebreles,Lawn Park,PUDAHUEL,0.55,5476.77061356,0.07081117480993271,0.026714080944657326,0.7253366381742195,0.2736390367243807,High Woody Cover,18.205015182495117,31.785327911376953,28.701114654541016,7,Poor condition,PLAZA,7,7,7,P5 — Intermediate
465,Plaza Gaspar de Orense,Lawn Park,ESTACION CENTRA,0.55,5494.04420553,0.06549446284770966,0.02601676993072033,0.7149173836151066,0.2839910471857117,High Woody Cover,18.723773956298828,31.29279136657715,29.05856704711914,7,Poor condition,PLAZA,6,8,7,P5 — Intermediate
474,Plaza Castelar,Lawn Park,LA CISTERNA,0.53,5252.35832799,0.07804761081933975,0.03069715015590191,0.7170543636647135,0.28202689666326175,High Woody Cover,19.421607971191406,31.488088607788086,28.575632095336914,7,Good condition,PLAZA,6,8,7,P5 — Intermediate
531,Plaza en Calle Ramón Cruz Montt,Lawn Park,MACUL,0.8,7977.23782254,0.07016091048717499,0.02911827713251114,0.705991990553128,0.2930017625415069,High Woody Cover,18.200992584228516,32.20615768432617,30.043569564819336,7,Good condition,PLAZA,4,10,7,P5 — Intermediate
545,PLAZA SAN JUDAS TADEO,Lawn Park,PENALOLEN,0.52,5196.65845369,0.07150962203741074,0.029329653829336166,0.7084419956787963,0.2905673096769107,High Woody Cover,18.80093002319336,31.530773162841797,29.75342559814453,7,Good condition,PLAZA,4,10,7,P5 — Intermediate
395,Plaza Manuel Rodriguez,Lawn Park,SANTIAGO,0.58,5822.02650313,0.07097958773374557,0.027446428313851357,0.7204146740233163,0.2785703656239613,High Woody Cover,21.316286087036133,31.408355712890625,29.661203384399414,7,Good condition,PLAZA,7,6,6.5,P5 — Intermediate
406,Plaza Yungay,Lawn Park,SANTIAGO,0.77,7720.3612785,0.07666440308094025,0.02937922440469265,0.7222704263740862,0.276787453949313,High Woody Cover,19.248685836791992,31.766199111938477,29.180315017700195,7,Good condition,PLAZA,7,6,6.5,P5 — Intermediate
412,Plaza Bogotá,Lawn Park,SANTIAGO,0.84,8410.91249062,0.07367444783449173,0.028635017573833466,0.7194105304694081,0.2796129972914167,High Woody Cover,19.67184829711914,31.899999618530273,29.700000762939453,7,Good condition,PLAZA,7,6,6.5,P5 — Intermediate
480,Plaza Avda. Ovalle,Lawn Park,LO ESPEJO,0.85,8495.30498867,0.06863143295049667,0.02752465382218361,0.7130087587352021,0.2859523459247436,High Woody Cover,19.03107261657715,31.385833740234375,28.65035057067871,7,Good condition,PLAZA,5,8,6.5,P5 — Intermediate
497,Plaza Pablo Neruda,Lawn Park,LA PINTANA,0.63,6292.46815105,0.07070747762918472,0.029132550582289696,0.7074990761416113,0.29150032378062607,High Woody Cover,19.036834716796875,31.35376739501953,29.020414352416992,7,Poor condition,PLAZA,4,9,6.5,P5 — Intermediate
503,Plaza Santa Adriana,Lawn Park,LO ESPEJO,0.59,5927.3776234,0.06789765506982803,0.028328344225883484,0.7048736121738928,0.29408824650672144,High Woody Cover,19.633026123046875,31.401172637939453,29.198352813720703,7,Good condition,PLAZA,4,9,6.5,P5 — Intermediate
504,Plaza Norte,Lawn Park,CERRILLOS,0.5,5036.46694932,0.06414544582366943,0.026776568964123726,0.7047245215700487,0.29417684311372433,High Woody Cover,18.361000061035156,31.452396392822266,28.399999618530273,7,Good condition,PLAZA,4,9,6.5,P5 — Intermediate
521,Plaza en Rodrigo De Araya,Lawn Park,NUNOA,0.76,7562.22428139,0.07463102787733078,0.030664142221212387,0.7081067169164554,0.2909444730013889,High Woody Cover,19.54426383972168,31.843856811523438,29.474197387695312,7,Good condition,PLAZA,4,9,6.5,P5 — Intermediate
528,Plaza Arabia,Lawn Park,MACUL,0.99,9854.67793123,0.06413454562425613,0.026819558814167976,0.7043564485072444,0.2945453033619683,High Woody Cover,18.60783576965332,32.43666458129883,29.54129409790039,7,Good condition,PLAZA,4,9,6.5,P5 — Intermediate
537,PLAZA EN CALLE DIAGONAL LAS TORRES,Lawn Park,PENALOLEN,0.64,6402.14421069,0.07997696101665497,0.034010566771030426,0.7010140597094057,0.2981094202893362,High Woody Cover,17.91077995300293,32.13143539428711,29.61623764038086,7,Good condition,PLAZA,3,10,6.5,P2 — Grass + Hot
550,Plaza Santa Elisa,Lawn Park,NA,0.68,6844.19935047,0.06397321075201035,0.027458438649773598,0.698919020580476,0.2999884611413813,High Woody Cover,18.15270233154297,31.343725204467773,28.75705337524414,7,NA,NA,3,10,6.5,P2 — Grass + Hot
110,PLAZA SANCHEZ FONTECILLA 3 CAMILO MORI LOS PRESIDENTES,Lawn Park,PENALOLEN,0.72,7249.94500803,0.11489114165306091,0.03960775211453438,0.7431562985552402,0.25619686628596283,High Woody Cover,17.75963020324707,31.486173629760742,29.452024459838867,7,Poor condition,PLAZA,9,3,6,P3 — Forest + Cool
401,Plaza Rondizzoni,Lawn Park,SANTIAGO,0.75,7463.07815387,0.11290425062179565,0.04441258683800697,0.7172310944858518,0.2821336494537823,High Woody Cover,19.353755950927734,31.774396896362305,29.003129959106445,7,Good condition,PLAZA,6,6,6,P5 — Intermediate
425,Plaza Los Mercenarios,Lawn Park,QUILICURA,0.55,5528.66516825,0.06704062968492508,0.027297845110297203,0.7098868319325792,0.28905427760760727,High Woody Cover,17.15670394897461,32.724124908447266,30.716188430786133,7,Poor condition,PLAZA,5,7,6,P5 — Intermediate
456,Plaza Fraternal,Lawn Park,PAC,0.51,5050.18757483,0.07967419177293777,0.03221704438328743,0.7114323808498203,0.2876746921370293,High Woody Cover,19.110462188720703,31.799453735351562,28.6004638671875,7,Good condition,PLAZA,5,7,6,P5 — Intermediate
459,Plaza Barcelo Lira,Lawn Park,SAN RAMON,0.52,5187.35563233,0.06845454126596451,0.02837575599551201,0.7062244024827801,0.2927439283402417,High Woody Cover,19.0294132232666,31.626218795776367,28.89999771118164,7,Poor condition,PLAZA,4,8,6,P5 — Intermediate
473,Plaza Lo Ovalle,Lawn Park,LA CISTERNA,0.96,9554.09277409,0.07123216241598129,0.029307188466191292,0.7077963221302878,0.2912100307612657,High Woody Cover,18.541231155395508,31.602344512939453,28.71380043029785,7,Good condition,PLAZA,4,8,6,P5 — Intermediate
478,Plaza America,Lawn Park,SAN RAMON,0.75,7537.28125285,0.06791791319847107,0.027964893728494644,0.7076049906536959,0.2913531560894381,High Woody Cover,19.256141662597656,32.299720764160156,29.29228401184082,7,Good condition,PLAZA,4,8,6,P5 — Intermediate
506,Plaza Lucila Godoy,Lawn Park,LO ESPEJO,0.59,5928.50518217,0.0687386766076088,0.02947736158967018,0.6991603594693182,0.29982251248287184,High Woody Cover,19.052139282226562,31.334239959716797,29.138282775878906,7,Good condition,PLAZA,3,9,6,P2 — Grass + Hot
513,Plaza Población Juan Pablo II,Lawn Park,EL BOSQUE,0.65,6510.57959134,0.07302010804414749,0.031174611300230026,0.7001323605180588,0.29890881816645526,High Woody Cover,18.458181381225586,31.114437103271484,28.383941650390625,7,Good condition,PLAZA,3,9,6,P2 — Grass + Hot
54,PLAZA LA PAZ,Lawn Park,INDEPENDENCIA,0.71,7050.98217854,0.06884143501520157,0.02496354840695858,0.733096716557814,0.2658383772321455,High Woody Cover,19.74510383605957,31.918516159057617,29.400001525878906,7,Good condition,VEREDA,8,3,5.5,P3 — Forest + Cool
113,PLAZA PORTAL DE LA VIÑA 2,Lawn Park,PENALOLEN,0.51,5103.65719304,0.08182404190301895,0.029513569548726082,0.7342587555230451,0.2648438813811629,High Woody Cover,17.553991317749023,32.01242446899414,29.919309616088867,7,Poor condition,PLAZA,8,3,5.5,P3 — Forest + Cool
399,Plaza Renacimiento,Lawn Park,LAS CONDES,0.53,5318.74127481,0.09122620522975922,0.03715416043996811,0.7100400497323152,0.28918162122512087,High Woody Cover,18.386838912963867,31.299999237060547,29.299999237060547,7,Good condition,PLAZA,5,6,5.5,P5 — Intermediate
436,Plaza Santa Anita,Lawn Park,LO PRADO,0.61,6105.24983027,0.07489240169525146,0.030801570042967796,0.7079080259938454,0.2911467405646175,High Woody Cover,18.815265655517578,31.844770431518555,29.299999237060547,7,Good condition,PLAZA,4,7,5.5,P5 — Intermediate
443,Plaza José Cardín,Lawn Park,ESTACION CENTRA,0.62,6245.21989195,0.06815072894096375,0.02827422507107258,0.7060425942545965,0.2929214042158143,High Woody Cover,18.831600189208984,31.299999237060547,28.30000114440918,7,Good condition,PLAZA,4,7,5.5,P5 — Intermediate
449,Plaza Carlo Silva Vildósola,Lawn Park,SAN JOAQUIN,0.76,7614.67076429,0.07140237092971802,0.029372699558734894,0.707829700479777,0.2911789743145425,High Woody Cover,19.727937698364258,31.64870834350586,29.5,7,Good condition,PLAZA,4,7,5.5,P5 — Intermediate
512,Plaza Islote Snipe,Lawn Park,EL BOSQUE,0.54,5370.5906957,0.06356742233037949,0.02798973210155964,0.693534757044875,0.305374220649013,High Woody Cover,18.342321395874023,31.352724075317383,28.200000762939453,7,Good condition,PLAZA,2,9,5.5,P2 — Grass + Hot
514,Plaza Augusto D'Halmar,Lawn Park,NUNOA,0.54,5394.90843313,0.07568202167749405,0.03290849179029465,0.6963075181342576,0.30277243836967743,High Woody Cover,19.065475463867188,32.1988525390625,29.49185562133789,7,Good condition,PLAZA,2,9,5.5,P2 — Grass + Hot
108,PLAZA BANDEJON CENTRAL GRECIA,Lawn Park,PENALOLEN,0.6,6034.2563538,0.07189889252185822,0.02737605758011341,0.7235112314328772,0.27548247875366993,High Woody Cover,18.340961456298828,31.99561309814453,29.827152252197266,7,Poor condition,BANDEJON,7,3,5,P5 — Intermediate
208,PLAZA CENTRAL,Lawn Park,INDEPENDENCIA,0.58,5766.87884537,0.06427394598722458,0.025650765746831894,0.7139589202695514,0.28493027361872875,High Woody Cover,19.84164047241211,32.258338928222656,29.313962936401367,7,Good condition,PLAZA,6,4,5,P5 — Intermediate
389,Plaza Genral Blanche,Lawn Park,LAS CONDES,0.63,6282.22202981,0.10224441438913345,0.03582671657204628,0.7399839147141368,0.2592923451000201,High Woody Cover,17.743051528930664,31.01827049255371,28.958877563476562,6,Good condition,PLAZA,9,1,5,P3 — Forest + Cool
390,Plaza La Concordia,Lawn Park,LAS CONDES,0.8,7990.47409628,0.07230997085571289,0.0301531869918108,0.7050287098532307,0.2939962811659745,High Woody Cover,19.047460556030273,32.0368766784668,29.734506607055664,7,Good condition,PLAZA,4,6,5,P5 — Intermediate
415,Plaza Las Condesas,Lawn Park,NA,0.83,8296.55000107,0.09830556809902191,0.031716592609882355,0.7554867484789227,0.24374474291766038,High Woody Cover,16.27678108215332,30.482566833496094,28,6,NA,NA,9,1,5,P3 — Forest + Cool
435,Plaza Waldo Taff,Lawn Park,LO PRADO,0.66,6550.16427558,0.0649539902806282,0.027449756860733032,0.7021768554020587,0.2967421073092877,High Woody Cover,20.05815315246582,31.97313690185547,29.727890014648438,7,Poor condition,PLAZA,3,7,5,P5 — Intermediate
453,Plaza El Llano,Lawn Park,SAN MIGUEL,0.51,5117.65822213,0.07046029716730118,0.030202915892004967,0.6992660816187988,0.2997414927035768,High Woody Cover,19.86363410949707,32.082950592041016,28.281455993652344,7,Good condition,PLAZA,3,7,5,P5 — Intermediate
457,Plaza Avda. Padre Esteban Gumucio,Lawn Park,LA GRANJA,0.71,7091.40160793,0.06906741857528687,0.029146671295166016,0.7025180080118327,0.2964648437835531,High Woody Cover,19.266977310180664,31.76946449279785,29.578048706054688,7,Poor condition,PLAZA,3,7,5,P5 — Intermediate
460,Plaza Vicuña Mackenna,Lawn Park,SAN RAMON,0.67,6712.03045196,0.07546713203191757,0.032454486936330795,0.6986298923560867,0.3004443670287,High Woody Cover,19.80173110961914,31.820293426513672,29.686302185058594,7,Good condition,PARQUE,2,8,5,P2 — Grass + Hot
461,Plaza Sergio Ceppi,Lawn Park,LA CISTERNA,0.89,8927.11596738,0.06727015972137451,0.03007742017507553,0.6903215020101809,0.30865230523976545,High Woody Cover,19.291919708251953,31.675785064697266,29.222984313964844,7,Poor condition,PLAZA,2,8,5,P2 — Grass + Hot
472,Plaza Ecuador,Lawn Park,SAN RAMON,0.68,6762.99337518,0.062675580382347107,0.02722795307636261,0.6963679977197822,0.30252093479034114,High Woody Cover,19.359987258911133,31.69999885559082,28.963823318481445,7,Poor condition,PLAZA,2,8,5,P2 — Grass + Hot
475,Plaza Cervantes,Lawn Park,LA CISTERNA,0.58,5825.37429388,0.07330896705389023,0.03286023437976837,0.689842080912364,0.309216912675139,High Woody Cover,19.227628707885742,31.298656463623047,28.60149574279785,7,Good condition,PLAZA,2,8,5,P2 — Grass + Hot
486,Plaza Uruguay,Lawn Park,PROVIDENCIA,0.75,7532.24618102,0.07417856156826019,0.03214791417121887,0.6969934976503552,0.3020668865321973,High Woody Cover,19.44443130493164,31.9002628326416,29.52110481262207,7,Good condition,PLAZA,2,8,5,P2 — Grass + Hot
544,Plaza Pedro Aguirre Cerda,Lawn Park,SAN BERNARDO,0.93,9339.64371629,0.084571734070777893,0.030925290659070015,0.7316082249385171,0.2675267008934089,High Woody Cover,18.299999237060547,31.09414291381836,27.900821685791016,6,Good condition,PLAZA,8,2,5,P3 — Forest + Cool
109,PLAZA ANIBAL LARRAIN,Lawn Park,NA,0.75,7509.39736397,0.08971807360649109,0.03328526020050049,0.7288029562802596,0.2703847180344199,High Woody Cover,17.610591888427734,30.469343185424805,28.976009368896484,6,NA,NA,8,1,4.5,P3 — Forest + Cool
148,PLAZA QUINTA BELLA II,Lawn Park,RECOLETA,0.92,9199.42958775,0.06716455519199371,0.027185164391994476,0.7111143949164243,0.2878268406908336,High Woody Cover,18.98643684387207,33.0522575378418,30.255462646484375,7,Poor condition,PLAZA,5,4,4.5,P5 — Intermediate
174,PLAZA DE LOS ARTESANOS,Lawn Park,NA,0.59,5873.22023531,0.09013327956199646,0.033298201858997345,0.7296381337387458,0.2695523560145569,High Woody Cover,17.027755737304688,31.091440200805664,28.0982666015625,6,NA,NA,8,1,4.5,P3 — Forest + Cool
317,PLAZA JOSÉ SANTOS OSSA,Lawn Park,RECOLETA,0.7,6950.79875249,0.06800392270088196,0.028195714578032494,0.7061700814502646,0.2927914930392595,High Woody Cover,18.30872917175293,32.655555725097656,30.301664352416992,7,Good condition,PLAZA,4,5,4.5,P5 — Intermediate
367,PLAZA GENERAL VELASQUEZ,Lawn Park,RENCA,0.52,5180.69270226,0.06934614479541779,0.028802238404750824,0.7058247936165404,0.2931573779292624,High Woody Cover,18.983642578125,32.49635314941406,30.200000762939453,7,Poor condition,PLAZA,4,5,4.5,P5 — Intermediate
386,Plaza Perú,Lawn Park,LAS CONDES,0.85,8488.86099484,0.0753195509314537,0.031782738864421844,0.7025927438198387,0.29647444028424697,High Woody Cover,19.15513038635254,31.589731216430664,29.327648162841797,7,Good condition,PLAZA,3,6,4.5,P5 — Intermediate
404,Plaza Juan Antonio Ríos 1,Lawn Park,INDEPENDENCIA,0.54,5431.21501556,0.0736805722117424,0.03138431906700134,0.7006194873196712,0.29842962499543646,High Woody Cover,20.117340087890625,31.902090072631836,29.59111785888672,7,Good condition,PLAZA,3,6,4.5,P5 — Intermediate
405,Plaza Rosa Ester Alessandri,Lawn Park,INDEPENDENCIA,0.69,6876.69316238,0.06804697960615158,0.029049264267086983,0.7000988607635612,0.29887229289407996,High Woody Cover,19.630657196044922,32.185142517089844,29.45784568786621,7,Good condition,PLAZA,3,6,4.5,P5 — Intermediate
411,Plaza Matte,Lawn Park,SANTIAGO,0.97,9698.63204089,0.08114039897918701,0.03474860265851021,0.6995525250974816,0.2995853241935024,High Woody Cover,20.319339752197266,32.177616119384766,29.076204299926758,7,Good condition,PLAZA,3,6,4.5,P5 — Intermediate
428,Plaza El Cobre,Lawn Park,PUDAHUEL,0.69,6906.09570354,0.06666163355112076,0.02899482659995556,0.696158081093931,0.3027976029419844,High Woody Cover,18.86650276184082,32.20000076293945,29.899999618530273,7,Good condition,PLAZA,2,7,4.5,P5 — Intermediate
429,Plaza Bolivar,Lawn Park,QUINTA NORMAL,0.5,5041.50918049,0.07990962266921997,0.035080425441265106,0.6943226106961714,0.30480850444678165,High Woody Cover,18.80134391784668,31.741456985473633,29,7,Good condition,PLAZA,2,7,4.5,P5 — Intermediate
447,Plaza Manuel Rodriguez,Lawn Park,LA CISTERNA,0.53,5331.80708348,0.07705860584974289,0.034352388232946396,0.6910404349243021,0.3080627925123948,High Woody Cover,19.100425720214844,31.057687759399414,28.700000762939453,7,Good condition,PLAZA,2,7,4.5,P5 — Intermediate
454,Plaza Vía Láctea,Lawn Park,LAS CONDES,0.56,5601.75973946,0.08354692906141281,0.02976188436150551,0.7366881509451465,0.26243008337031987,High Woody Cover,17.561941146850586,30.436443328857422,29.11528778076172,6,Good condition,PLAZA,8,1,4.5,P3 — Forest + Cool
464,Plaza Doctor Diego Whittaker,Lawn Park,LA CISTERNA,0.64,6355.8955715,0.06726731359958649,0.030892929062247276,0.6845832228512748,0.3143990715407291,High Woody Cover,19.200000762939453,31.15349578857422,28.737201690673828,7,Good condition,PLAZA,1,8,4.5,P2 — Grass + Hot
526,Plaza Bernardino Parada,Lawn Park,LA PINTANA,0.57,5732.27397458,0.07334916293621063,0.028409019112586975,0.7201106623037014,0.27890758053169407,High Woody Cover,18.127531051635742,31.094438552856445,28.10000228881836,6,Good condition,PLAZA,7,2,4.5,P5 — Intermediate
547,Plaza Santa Mercedes,Lawn Park,SAN BERNARDO,0.74,7382.24489975,0.09044630080461502,0.034549303352832794,0.7230174186678655,0.2761831927311239,High Woody Cover,17.720809936523438,30.987646102905273,27.799997329711914,6,Good condition,PLAZA,7,2,4.5,P5 — Intermediate
30,PLAZA DE LAS VOLUNTADES,Lawn Park,CERRO NAVIA,0.72,7245.88174544,0.07174355536699295,0.028318528085947037,0.716274591080175,0.28272702713150105,High Woody Cover,18.95920753479004,32.20000076293945,29.99690818786621,7,Poor condition,PARQUE,6,2,4,P5 — Intermediate
66,PLAZA HUELEN,Lawn Park,CERRILLOS,0.7,6993.67187379,0.09408349543809891,0.036074794828891754,0.7222841267550479,0.27694816778992865,High Woody Cover,17.6878604888916,30.90478515625,28.190509796142578,6,Good condition,PLAZA,7,1,4,P5 — Intermediate
93,PLAZA LO GALLO,Lawn Park,VITACURA,0.96,9637.2073694,0.08097834885120392,0.03248082101345062,0.7130938782637979,0.286025523541277,High Woody Cover,17.986257553100586,31.509531021118164,29.546838760375977,7,Poor condition,PARQUE,5,3,4,P5 — Intermediate
99,PLAZA ARTES GRAFICAS,Lawn Park,SAN MIGUEL,0.9,9027.50547221,0.07293333858251572,0.029866676777601242,0.7087786948065312,0.2902494880401862,High Woody Cover,19.410995483398438,31.65376853942871,28.682544708251953,7,Good condition,PLAZA,5,3,4,P5 — Intermediate
144,PLAZA GARIN,Lawn Park,QUINTA NORMAL,0.93,9284.27692219,0.06732599437236786,0.02805185131728649,0.7051478160829834,0.2938048205283929,High Woody Cover,18.789228439331055,31.990140914916992,29.700002670288086,7,Good condition,PLAZA,4,4,4,P5 — Intermediate
145,PLAZA CASONA DOBOIS,Lawn Park,NA,0.6,6006.16707452,0.0668218806385994,0.02780553326010704,0.7054122760075886,0.2935320633775556,High Woody Cover,18.98335075378418,31.899999618530273,29.5,7,NA,NA,4,4,4,P5 — Intermediate
169,PLAZA JARDÍN ANDINO,Lawn Park,LA FLORIDA,0.52,5224.35188402,0.07241218537092209,0.030195126309990883,0.7050343757014049,0.2939919837820302,High Woody Cover,19.125259399414062,31.92091178894043,28.537548065185547,7,Good condition,PLAZA,4,4,4,P5 — Intermediate
258,PLAZA HONDURAS,Lawn Park,VITACURA,0.63,6253.47414025,0.07488921284675598,0.031344518065452576,0.7042846348407181,0.29477492980408343,High Woody Cover,18.095741271972656,31.102828979492188,29.414674758911133,7,Good condition,PLAZA,4,4,4,P5 — Intermediate
300,PLAZA NUEVA DELHI,Lawn Park,LA REINA,0.69,6905.11489015,0.07444319874048233,0.031513962894678116,0.7019158121218535,0.2971413001140556,High Woody Cover,17.79261589050293,31.716352462768555,29.546781539916992,7,Good condition,PLAZA,3,5,4,P5 — Intermediate
398,Plaza Jorge Montt,Lawn Park,SANTIAGO,0.87,8683.13955583,0.07468389719724655,0.03254510089755058,0.6958408121100956,0.30322747323892363,High Woody Cover,19.909147262573242,32.12216567993164,28.999998092651367,7,Good condition,PLAZA,2,6,4,P5 — Intermediate
410,Plaza Juan Antonio Ríos 2,Lawn Park,INDEPENDENCIA,0.76,7594.41335797,0.07020656019449234,0.03089817799627781,0.6937082339183914,0.30530367005184067,High Woody Cover,20.328712463378906,31.908029556274414,29.629331588745117,7,Good condition,PLAZA,2,6,4,P5 — Intermediate
413,Plaza Arauco,Lawn Park,SANTIAGO,0.67,6749.02130789,0.08487512916326523,0.03690820932388306,0.6963636721537185,0.30281587116006636,High Woody Cover,19.603099822998047,31.94456672668457,29.184160232543945,7,Good condition,PLAZA,2,6,4,P5 — Intermediate
431,Plaza Jardines de Vespucio,Lawn Park,NA,0.77,7729.44859578,0.06845048815011978,0.03336672857403755,0.6716283111947957,0.3273905003150333,High Woody Cover,18.643722534179688,31.97116470336914,29.86408233642578,7,NA,NA,1,7,4,P5 — Intermediate
439,Plaza Avda. Claudio Arrau,Lawn Park,NA,0.54,5434.92196504,0.079703688621521,0.04418061673641205,0.6428530481452684,0.3563403981565735,High Woody Cover,18.44178581237793,32.143558502197266,29.322145462036133,7,NA,NA,1,7,4,P5 — Intermediate
27,PLAZA LAS LILAS,Lawn Park,PROVIDENCIA,0.6,6039.2489045,0.08543167263269424,0.03436692804098129,0.7125326913965501,0.28663327051261206,High Woody Cover,19.741954803466797,32.23423767089844,29.352087020874023,7,Good condition,PLAZA,5,2,3.5,P5 — Intermediate
76,PLAZA REPUBLICA DE CHIPRE,Lawn Park,VITACURA,0.53,5288.78529132,0.08134762197732925,0.03342881798744202,0.7081314671857504,0.2909980323005614,High Woody Cover,18.000850677490234,31.321603775024414,29.405012130737305,7,Good condition,PLAZA,4,3,3.5,P5 — Intermediate
185,PLAZA JUAN PABLO II,Lawn Park,LA GRANJA,0.69,6871.85407168,0.07583391666412354,0.0321127288043499,0.7018627587679328,0.29721171504320293,High Woody Cover,19.002897262573242,32.34944152832031,29.39999771118164,7,Poor condition,PLAZA,3,4,3.5,P5 — Intermediate
245,PLAZA MARATHON 2,Lawn Park,NUNOA,0.66,6610.82316049,0.06483953446149826,0.027212081477046013,0.7036179865227715,0.2952968453119009,High Woody Cover,19.255949020385742,32.38273620605469,29.617643356323242,7,Good condition,BANDEJON,3,4,3.5,P5 — Intermediate
